Pixel Name,Device,Platform,Date,Users,Pixel Firings,Day
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,01-Apr-16,"1,395","2,090",Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,02-Apr-16,"1,871","2,795",Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,03-Apr-16,"1,992","3,044",Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,04-Apr-16,"1,607","2,468",Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,05-Apr-16,"2,446","3,429",Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,06-Apr-16,"1,933","2,752",Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,07-Apr-16,"1,513","2,283",Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,08-Apr-16,"1,429","2,131",Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,09-Apr-16,"1,732","2,586",Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,10-Apr-16,"1,926","2,896",Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,11-Apr-16,"1,623","2,452",Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,12-Apr-16,"1,775","2,788",Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,13-Apr-16,"1,517","2,324",Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,14-Apr-16,"1,519","2,299",Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,15-Apr-16,"1,791","2,690",Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,16-Apr-16,"2,142","3,163",Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,17-Apr-16,"2,283","3,432",Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,18-Apr-16,"1,741","2,616",Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,19-Apr-16,"1,693","2,586",Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,20-Apr-16,"1,753","2,568",Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,21-Apr-16,"1,571","2,373",Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,22-Apr-16,"1,757","2,637",Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,23-Apr-16,"2,398","3,581",Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,24-Apr-16,"3,926","6,358",Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,25-Apr-16,"5,703","9,289",Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,26-Apr-16,"2,391","3,718",Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,27-Apr-16,"1,777","2,699",Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,28-Apr-16,"1,827","2,736",Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,29-Apr-16,"1,707","2,582",Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,30-Apr-16,"2,843","3,995",Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,01-May-16,"2,746","4,053",Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,02-May-16,"3,074","4,655",Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,03-May-16,"1,889","2,880",Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,04-May-16,"1,548","2,315",Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,05-May-16,"1,455","2,090",Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,07-May-16,896,1245,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,08-May-16,"1,695","2,423",Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,09-May-16,"1,685","2,320",Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,10-May-16,"1,230","1,725",Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,11-May-16,"1,400","1,998",Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,12-May-16,"1,218","1,766",Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,13-May-16,"1,207","1,724",Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,14-May-16,"1,432","2,050",Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,15-May-16,"1,684","2,435",Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,16-May-16,"1,615","2,348",Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,17-May-16,"1,353","1,947",Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,18-May-16,"1,423","2,015",Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,19-May-16,"1,334","1,830",Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,20-May-16,"1,221","1,703",Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,21-May-16,"1,633","2,313",Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,22-May-16,"1,613","2,293",Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,23-May-16,"1,875","2,696",Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,24-May-16,"1,626","2,350",Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,25-May-16,"1,774","2,531",Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,26-May-16,"1,222","1,714",Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,27-May-16,"1,342","1,953",Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,28-May-16,"1,588","2,250",Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,29-May-16,"2,023","2,833",Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,30-May-16,"2,291","3,313",Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,31-May-16,"1,619","2,423",Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,01-Jun-16,"1,583","2,234",Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,02-Jun-16,"1,349","1,876",Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,03-Jun-16,"1,316","1,875",Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,04-Jun-16,"1,557","2,198",Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,05-Jun-16,"1,522","2,090",Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,06-Jun-16,"1,435","1,983",Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,07-Jun-16,"1,438","2,061",Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,08-Jun-16,"1,131","1,587",Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,09-Jun-16,"1,134","1,614",Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,10-Jun-16,"1,188","1,718",Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,11-Jun-16,"1,451","2,012",Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,12-Jun-16,"1,813","2,573",Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,13-Jun-16,"1,661","2,369",Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,14-Jun-16,"1,787","2,273",Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,15-Jun-16,"1,046","1,355",Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,16-Jun-16,854,1102,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,17-Jun-16,804,1075,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,18-Jun-16,"1,042","1,397",Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,19-Jun-16,"1,224","1,612",Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,20-Jun-16,"1,065","1,398",Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,21-Jun-16,"1,088","1,393",Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,22-Jun-16,896,1207,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,23-Jun-16,"1,052","1,328",Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,24-Jun-16,658,877,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,25-Jun-16,930,1258,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,26-Jun-16,"1,185","1,579",Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,27-Jun-16,949,1270,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Phone,Mobile,28-Jun-16,940,1237,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,01-Apr-16,45,67,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,02-Apr-16,76,97,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,03-Apr-16,96,117,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,04-Apr-16,58,76,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,05-Apr-16,47,60,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,06-Apr-16,75,101,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,07-Apr-16,80,91,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,08-Apr-16,74,88,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,09-Apr-16,90,120,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,10-Apr-16,86,103,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,11-Apr-16,74,94,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,12-Apr-16,61,69,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,13-Apr-16,53,60,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,14-Apr-16,65,82,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,15-Apr-16,61,75,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,16-Apr-16,63,78,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,17-Apr-16,71,80,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,18-Apr-16,70,105,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,19-Apr-16,65,132,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,20-Apr-16,69,90,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,21-Apr-16,84,88,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,22-Apr-16,75,90,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,23-Apr-16,93,104,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,24-Apr-16,126,146,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,25-Apr-16,103,112,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,26-Apr-16,46,58,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,27-Apr-16,49,71,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,28-Apr-16,42,53,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,29-Apr-16,32,38,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,30-Apr-16,48,68,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,01-May-16,75,105,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,02-May-16,66,78,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,03-May-16,32,43,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,04-May-16,18,21,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,05-May-16,36,42,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,07-May-16,14,19,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,08-May-16,28,35,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,09-May-16,22,26,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,10-May-16,49,65,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,11-May-16,63,79,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,12-May-16,64,84,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,13-May-16,64,85,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,14-May-16,51,58,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,15-May-16,52,64,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,16-May-16,49,55,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,17-May-16,48,60,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,18-May-16,33,42,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,19-May-16,48,56,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,20-May-16,28,34,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,21-May-16,50,63,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,22-May-16,39,53,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,23-May-16,38,46,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,24-May-16,40,46,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,25-May-16,39,44,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,26-May-16,28,32,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,27-May-16,42,59,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,28-May-16,56,66,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,29-May-16,44,59,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,30-May-16,58,74,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,31-May-16,43,49,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,01-Jun-16,55,67,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,02-Jun-16,36,52,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,03-Jun-16,46,53,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,04-Jun-16,37,48,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,05-Jun-16,40,51,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,06-Jun-16,41,55,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,07-Jun-16,28,31,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,08-Jun-16,29,32,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,09-Jun-16,20,24,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,10-Jun-16,25,32,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,11-Jun-16,37,47,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,12-Jun-16,30,35,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,13-Jun-16,30,34,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,14-Jun-16,21,23,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,15-Jun-16,22,29,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,16-Jun-16,20,24,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,17-Jun-16,24,28,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,18-Jun-16,27,32,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,19-Jun-16,24,25,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,20-Jun-16,27,32,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,21-Jun-16,21,25,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,22-Jun-16,12,12,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,23-Jun-16,15,21,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,24-Jun-16,19,26,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,25-Jun-16,20,24,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,26-Jun-16,22,26,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,27-Jun-16,31,41,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Phone,Mobile,28-Jun-16,20,23,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,01-Apr-16,"2,056","3,098",Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,02-Apr-16,"2,399","3,690",Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,03-Apr-16,"2,374","3,585",Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,04-Apr-16,"1,710","2,517",Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,05-Apr-16,"1,507","2,373",Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,06-Apr-16,"1,668","2,509",Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,07-Apr-16,"1,781","2,611",Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,08-Apr-16,"1,990","2,967",Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,09-Apr-16,"2,308","3,492",Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,10-Apr-16,"2,312","3,480",Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,11-Apr-16,"1,557","2,375",Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,12-Apr-16,"2,468","3,434",Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,13-Apr-16,"1,713","2,488",Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,14-Apr-16,"1,678","2,422",Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,15-Apr-16,"2,244","3,263",Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,16-Apr-16,"2,838","4,183",Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,17-Apr-16,"2,712","3,897",Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,18-Apr-16,"2,047","2,957",Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,19-Apr-16,"1,836","2,602",Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,20-Apr-16,"2,043","2,738",Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,21-Apr-16,"1,693","2,376",Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,22-Apr-16,"2,318","3,358",Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,23-Apr-16,"2,306","3,280",Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,24-Apr-16,"2,947","4,153",Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,25-Apr-16,"4,242","5,628",Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,26-Apr-16,"1,937","2,749",Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,27-Apr-16,"1,666","2,323",Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,28-Apr-16,"1,713","2,377",Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,29-Apr-16,"2,007","2,865",Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,30-Apr-16,"2,875","4,093",Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,01-May-16,"3,177","4,572",Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,02-May-16,"2,788","4,007",Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,03-May-16,"1,784","2,442",Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,04-May-16,"1,670","2,301",Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,05-May-16,"1,354","1,829",Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,07-May-16,"1,164","1,545",Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,08-May-16,"2,438","3,567",Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,09-May-16,"1,562","2,081",Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,10-May-16,"1,469","1,951",Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,11-May-16,"1,741","2,261",Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,12-May-16,"1,530","2,102",Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,13-May-16,"2,033","2,781",Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,14-May-16,"2,841","4,059",Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,15-May-16,"2,250","3,219",Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,16-May-16,"1,646","2,253",Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,17-May-16,"1,396","1,832",Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,18-May-16,"1,387","1,895",Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,19-May-16,"1,420","1,913",Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,20-May-16,"1,344","1,892",Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,21-May-16,"1,667","2,496",Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,22-May-16,"1,550","2,288",Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,23-May-16,"1,313","1,817",Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,24-May-16,"1,278","1,695",Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Phone,Mobile,25-May-16,"1,388","1,888",Wednesday
