Publisher,Publisher Key,Device,Date,Views,Shares,Clickbacks
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,30-May-16,11,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,31-May-16,12,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,01-Jun-16,12,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,02-Jun-16,11,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,03-Jun-16,4,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,04-Jun-16,15,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,05-Jun-16,13,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,06-Jun-16,15,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,07-Jun-16,19,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,08-Jun-16,12,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,09-Jun-16,11,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,10-Jun-16,12,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,11-Jun-16,8,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,12-Jun-16,26,2,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,13-Jun-16,11,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,14-Jun-16,24,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,15-Jun-16,15,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,16-Jun-16,8,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,17-Jun-16,15,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,18-Jun-16,10,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,19-Jun-16,14,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,20-Jun-16,26,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,21-Jun-16,10,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,22-Jun-16,16,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,23-Jun-16,9,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,24-Jun-16,7,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,25-Jun-16,9,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,26-Jun-16,17,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,27-Jun-16,9,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,28-Jun-16,9,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,29-Jun-16,10,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,30-Jun-16,8,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,01-Jul-16,10,0,1
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,02-Jul-16,12,0,3
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,03-Jul-16,10,0,1
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,04-Jul-16,50,0,12
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,05-Jul-16,12,0,4
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,06-Jul-16,14,0,6
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,07-Jul-16,24,0,2
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,08-Jul-16,44,2,7
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,09-Jul-16,9,0,1
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,10-Jul-16,26,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,11-Jul-16,31,0,4
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,12-Jul-16,10,0,3
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,13-Jul-16,69,0,4
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,14-Jul-16,233,2,26
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,15-Jul-16,350,2,15
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,16-Jul-16,329,1,29
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,17-Jul-16,367,0,26
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,18-Jul-16,305,0,19
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,19-Jul-16,300,0,29
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,20-Jul-16,187,0,27
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,21-Jul-16,113,0,12
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,22-Jul-16,136,0,16
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,23-Jul-16,126,0,11
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,24-Jul-16,111,0,16
BIP - PHE,jljjpl2ufbbrhpkrdckn,iPad,25-Jul-16,267,0,23
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,28-Apr-16,24,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,29-Apr-16,22,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,30-Apr-16,14,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,01-May-16,33,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,02-May-16,22,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,03-May-16,30,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,04-May-16,26,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,05-May-16,25,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,06-May-16,27,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,07-May-16,33,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,08-May-16,29,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,09-May-16,26,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,10-May-16,50,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,11-May-16,35,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,12-May-16,38,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,13-May-16,34,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,14-May-16,31,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,15-May-16,40,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,16-May-16,40,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,17-May-16,37,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,18-May-16,29,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,19-May-16,50,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,20-May-16,40,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,21-May-16,32,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,22-May-16,31,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,23-May-16,36,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,24-May-16,36,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,25-May-16,23,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,26-May-16,22,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,27-May-16,35,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,28-May-16,31,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,29-May-16,31,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,30-May-16,28,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,31-May-16,33,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,01-Jun-16,30,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,02-Jun-16,40,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,03-Jun-16,28,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,04-Jun-16,26,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,05-Jun-16,38,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,06-Jun-16,33,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,07-Jun-16,39,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,08-Jun-16,39,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,09-Jun-16,26,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,10-Jun-16,33,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,11-Jun-16,34,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,12-Jun-16,47,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,13-Jun-16,48,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,14-Jun-16,41,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,15-Jun-16,40,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,16-Jun-16,50,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,17-Jun-16,42,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,18-Jun-16,38,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,19-Jun-16,24,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,20-Jun-16,45,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,21-Jun-16,35,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,22-Jun-16,44,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,23-Jun-16,23,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,24-Jun-16,39,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,25-Jun-16,30,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,26-Jun-16,45,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,27-Jun-16,53,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,28-Jun-16,38,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,29-Jun-16,17,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,30-Jun-16,47,0,2
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,01-Jul-16,49,0,6
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,02-Jul-16,40,0,4
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,03-Jul-16,37,0,2
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,04-Jul-16,72,0,16
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,05-Jul-16,70,0,33
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,06-Jul-16,29,0,5
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,07-Jul-16,51,0,10
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,08-Jul-16,61,2,15
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,09-Jul-16,36,0,3
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,10-Jul-16,43,0,3
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,11-Jul-16,51,0,6
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,12-Jul-16,50,0,6
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,13-Jul-16,144,0,10
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,14-Jul-16,295,1,41
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,15-Jul-16,300,0,26
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,16-Jul-16,317,1,29
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,17-Jul-16,331,1,40
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,18-Jul-16,334,0,26
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,19-Jul-16,372,1,22
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,20-Jul-16,337,0,26
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,21-Jul-16,206,0,31
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,22-Jul-16,188,1,24
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,23-Jul-16,154,0,23
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,24-Jul-16,203,0,18
BIP - PHE,jljjpl2ufbbrhpkrdckn,iphone,25-Jul-16,701,0,59
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,28-Apr-16,3,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,30-Apr-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,02-May-16,2,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,04-May-16,2,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,06-May-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,07-May-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,10-May-16,2,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,12-May-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,15-May-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,16-May-16,3,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,17-May-16,14,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,18-May-16,10,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,19-May-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,21-May-16,3,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,23-May-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,27-May-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,31-May-16,3,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,01-Jun-16,7,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,02-Jun-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,03-Jun-16,2,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,04-Jun-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,07-Jun-16,7,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,08-Jun-16,19,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,13-Jun-16,14,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,14-Jun-16,2,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,15-Jun-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,17-Jun-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,20-Jun-16,2,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,24-Jun-16,4,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,25-Jun-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,28-Jun-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,29-Jun-16,11,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,30-Jun-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,01-Jul-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,04-Jul-16,3,0,1
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,05-Jul-16,33,0,25
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,06-Jul-16,81,3,53
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,08-Jul-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,09-Jul-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,11-Jul-16,4,0,1
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,12-Jul-16,19,0,2
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,13-Jul-16,10,1,1
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,14-Jul-16,3,0,1
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,15-Jul-16,3,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,16-Jul-16,5,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,17-Jul-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,18-Jul-16,4,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,19-Jul-16,6,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,20-Jul-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,21-Jul-16,4,0,1
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,22-Jul-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,23-Jul-16,5,1,1
BIP - PHE,jljjpl2ufbbrhpkrdckn,Other,24-Jul-16,3,0,1
BIP - PHE,jljjpl2ufbbrhpkrdckn,Windows - Phone,02-May-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Windows - Phone,12-May-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Windows - Phone,14-May-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Windows - Phone,18-May-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Windows - Phone,21-May-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Windows - Phone,24-May-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Windows - Phone,25-May-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Windows - Phone,11-Jun-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Windows - Phone,12-Jun-16,2,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Windows - Phone,15-Jun-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Windows - Phone,28-Jun-16,2,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Windows - Phone,13-Jul-16,4,0,2
BIP - PHE,jljjpl2ufbbrhpkrdckn,Windows - Phone,15-Jul-16,12,0,2
BIP - PHE,jljjpl2ufbbrhpkrdckn,Windows - Phone,16-Jul-16,27,0,5
BIP - PHE,jljjpl2ufbbrhpkrdckn,Windows - Phone,17-Jul-16,4,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Windows - Phone,18-Jul-16,19,0,1
BIP - PHE,jljjpl2ufbbrhpkrdckn,Windows - Phone,19-Jul-16,7,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Windows - Phone,20-Jul-16,5,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Windows - Phone,21-Jul-16,2,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Windows - Phone,25-Jul-16,6,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Windows - Tablet,06-Jul-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Windows - Tablet,11-Jul-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Windows - Tablet,12-Jul-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Windows - Tablet,13-Jul-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Windows - Tablet,14-Jul-16,1,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Windows - Tablet,18-Jul-16,2,0,0
BIP - PHE,jljjpl2ufbbrhpkrdckn,Windows - Tablet,25-Jul-16,2,0,0
http://epsom.thejockeyclub.co.uk/,4nv64n0oum1d1mdiv9n6,Desktop,12-Jul-16,1,0,0
http://epsom.thejockeyclub.co.uk/,4nv64n0oum1d1mdiv9n6,Desktop,13-Jul-16,1,0,0
http://epsom.thejockeyclub.co.uk/,4nv64n0oum1d1mdiv9n6,Desktop,14-Jul-16,1,0,0
http://epsom.thejockeyclub.co.uk/,4nv64n0oum1d1mdiv9n6,Desktop,15-Jul-16,3,0,0
http://epsom.thejockeyclub.co.uk/,4nv64n0oum1d1mdiv9n6,Desktop,16-Jul-16,3,0,0
http://epsom.thejockeyclub.co.uk/,4nv64n0oum1d1mdiv9n6,Desktop,17-Jul-16,3,0,0
http://epsom.thejockeyclub.co.uk/,4nv64n0oum1d1mdiv9n6,Desktop,18-Jul-16,1,0,0
http://epsom.thejockeyclub.co.uk/,4nv64n0oum1d1mdiv9n6,Desktop,19-Jul-16,1,0,0
http://epsom.thejockeyclub.co.uk/,4nv64n0oum1d1mdiv9n6,Desktop,20-Jul-16,1,0,0
http://epsom.thejockeyclub.co.uk/,4nv64n0oum1d1mdiv9n6,Desktop,21-Jul-16,1,0,0
http://epsom.thejockeyclub.co.uk/,4nv64n0oum1d1mdiv9n6,Desktop,22-Jul-16,1,0,0
http://epsom.thejockeyclub.co.uk/,4nv64n0oum1d1mdiv9n6,Desktop,23-Jul-16,1,0,0
http://epsom.thejockeyclub.co.uk/,4nv64n0oum1d1mdiv9n6,Desktop,24-Jul-16,1,0,0
http://epsom.thejockeyclub.co.uk/,4nv64n0oum1d1mdiv9n6,Desktop,25-Jul-16,1,0,0
http://estates.thejockeyclub.co.uk/,prfrrfju3qc7934o3mau,Desktop,10-May-16,53,0,0
http://estates.thejockeyclub.co.uk/,prfrrfju3qc7934o3mau,Desktop,13-May-16,5,0,0
http://estates.thejockeyclub.co.uk/,prfrrfju3qc7934o3mau,Desktop,16-May-16,3,0,0
http://estates.thejockeyclub.co.uk/,prfrrfju3qc7934o3mau,Desktop,18-May-16,1,0,0
http://estates.thejockeyclub.co.uk/,prfrrfju3qc7934o3mau,Desktop,20-May-16,1,0,0
http://estates.thejockeyclub.co.uk/,prfrrfju3qc7934o3mau,Desktop,27-May-16,35,0,0
http://estates.thejockeyclub.co.uk/,prfrrfju3qc7934o3mau,Desktop,30-May-16,8,0,0
http://estates.thejockeyclub.co.uk/,prfrrfju3qc7934o3mau,Desktop,31-May-16,40,0,0
http://estates.thejockeyclub.co.uk/,prfrrfju3qc7934o3mau,Desktop,01-Jun-16,1,0,0
http://estates.thejockeyclub.co.uk/,prfrrfju3qc7934o3mau,Desktop,02-Jun-16,48,0,0
http://estates.thejockeyclub.co.uk/,prfrrfju3qc7934o3mau,Desktop,03-Jun-16,14,0,0
http://estates.thejockeyclub.co.uk/,prfrrfju3qc7934o3mau,Desktop,04-Jul-16,3,0,0
http://kempton.thejockeyclub.co.uk/,2updga6qetaq2996q4k8,Desktop,12-Jul-16,1,0,0
http://kempton.thejockeyclub.co.uk/,2updga6qetaq2996q4k8,Desktop,13-Jul-16,1,0,0
http://kempton.thejockeyclub.co.uk/,2updga6qetaq2996q4k8,Desktop,14-Jul-16,1,0,0
http://kempton.thejockeyclub.co.uk/,2updga6qetaq2996q4k8,Desktop,15-Jul-16,2,0,0
http://kempton.thejockeyclub.co.uk/,2updga6qetaq2996q4k8,Desktop,16-Jul-16,2,0,0
http://kempton.thejockeyclub.co.uk/,2updga6qetaq2996q4k8,Desktop,17-Jul-16,2,0,0
http://kempton.thejockeyclub.co.uk/,2updga6qetaq2996q4k8,Desktop,18-Jul-16,1,0,0
http://kempton.thejockeyclub.co.uk/,2updga6qetaq2996q4k8,Desktop,19-Jul-16,1,0,0
http://kempton.thejockeyclub.co.uk/,2updga6qetaq2996q4k8,Desktop,20-Jul-16,1,0,0
http://kempton.thejockeyclub.co.uk/,2updga6qetaq2996q4k8,Desktop,21-Jul-16,1,0,0
http://kempton.thejockeyclub.co.uk/,2updga6qetaq2996q4k8,Desktop,22-Jul-16,1,0,0
http://kempton.thejockeyclub.co.uk/,2updga6qetaq2996q4k8,Desktop,23-Jul-16,1,0,0
http://kempton.thejockeyclub.co.uk/,2updga6qetaq2996q4k8,Desktop,24-Jul-16,1,0,0
http://kempton.thejockeyclub.co.uk/,2updga6qetaq2996q4k8,Desktop,25-Jul-16,1,0,0
http://sandown.thejockeyclub.co.uk/,fnre5ntufjcq2g924m0o,Desktop,12-Jul-16,2,0,0
http://sandown.thejockeyclub.co.uk/,fnre5ntufjcq2g924m0o,Desktop,13-Jul-16,2,0,0
http://sandown.thejockeyclub.co.uk/,fnre5ntufjcq2g924m0o,Desktop,14-Jul-16,2,0,0
http://sandown.thejockeyclub.co.uk/,fnre5ntufjcq2g924m0o,Desktop,15-Jul-16,2,0,0
http://sandown.thejockeyclub.co.uk/,fnre5ntufjcq2g924m0o,Desktop,16-Jul-16,2,0,0
http://sandown.thejockeyclub.co.uk/,fnre5ntufjcq2g924m0o,Desktop,17-Jul-16,2,0,0
http://sandown.thejockeyclub.co.uk/,fnre5ntufjcq2g924m0o,Desktop,18-Jul-16,1,0,0
http://sandown.thejockeyclub.co.uk/,fnre5ntufjcq2g924m0o,Desktop,19-Jul-16,1,0,0
http://sandown.thejockeyclub.co.uk/,fnre5ntufjcq2g924m0o,Desktop,20-Jul-16,1,0,0
http://sandown.thejockeyclub.co.uk/,fnre5ntufjcq2g924m0o,Desktop,21-Jul-16,1,0,0
http://sandown.thejockeyclub.co.uk/,fnre5ntufjcq2g924m0o,Desktop,22-Jul-16,2,0,0
http://sandown.thejockeyclub.co.uk/,fnre5ntufjcq2g924m0o,Desktop,23-Jul-16,1,0,0
http://sandown.thejockeyclub.co.uk/,fnre5ntufjcq2g924m0o,Desktop,24-Jul-16,1,0,0
http://sandown.thejockeyclub.co.uk/,fnre5ntufjcq2g924m0o,Desktop,25-Jul-16,1,0,0
http://www.aintree.co.uk/,ed8uo660vk1aj9jfnkrm,Android - Phone,28-Apr-16,512,0,0
http://www.aintree.co.uk/,ed8uo660vk1aj9jfnkrm,Android - Phone,29-Apr-16,426,0,0
http://www.aintree.co.uk/,ed8uo660vk1aj9jfnkrm,Android - Phone,30-Apr-16,552,0,0
http://www.aintree.co.uk/,ed8uo660vk1aj9jfnkrm,Android - Phone,01-May-16,624,0,0
http://www.aintree.co.uk/,ed8uo660vk1aj9jfnkrm,Android - Phone,02-May-16,492,0,0
http://www.aintree.co.uk/,ed8uo660vk1aj9jfnkrm,Android - Phone,03-May-16,577,0,0
http://www.aintree.co.uk/,ed8uo660vk1aj9jfnkrm,Android - Phone,04-May-16,628,0,0
http://www.aintree.co.uk/,ed8uo660vk1aj9jfnkrm,Android - Phone,05-May-16,559,0,0
http://www.aintree.co.uk/,ed8uo660vk1aj9jfnkrm,Android - Phone,06-May-16,800,0,0
http://www.aintree.co.uk/,ed8uo660vk1aj9jfnkrm,Android - Phone,07-May-16,689,0,0
http://www.aintree.co.uk/,ed8uo660vk1aj9jfnkrm,Android - Phone,08-May-16,797,0,0
http://www.aintree.co.uk/,ed8uo660vk1aj9jfnkrm,Android - Phone,09-May-16,757,0,0
http://www.aintree.co.uk/,ed8uo660vk1aj9jfnkrm,Android - Phone,10-May-16,867,0,0
http://www.aintree.co.uk/,ed8uo660vk1aj9jfnkrm,Android - Phone,11-May-16,"1,432",1,0
http://www.aintree.co.uk/,ed8uo660vk1aj9jfnkrm,Android - Phone,12-May-16,"1,624",1,0
http://www.aintree.co.uk/,ed8uo660vk1aj9jfnkrm,Android - Phone,13-May-16,"2,597",3,0
