Source Name,Source Type,Tier 1,Tier 2,Tier 3,Population Index,overlap_uniques
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your 5 A Day - 34790,Pixel-Firings,Engagers,Real Estate,,0.15,10
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your 5 A Day - 34790,Pixel-Firings,Engagers,Religion & Spirituality,,0.16,15
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your 5 A Day - 34790,Pixel-Firings,Engagers,Science,,0.13,8
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your 5 A Day - 34790,Pixel-Firings,Engagers,Shopping,,0.29,130
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your 5 A Day - 34790,Pixel-Firings,Engagers,Society,,0.05,4
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your 5 A Day - 34790,Pixel-Firings,Engagers,Sports,,0.18,78
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your 5 A Day - 34790,Pixel-Firings,Engagers,Style & Fashion,,0.13,5
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your 5 A Day - 34790,Pixel-Firings,Engagers,Technology & Computing,,0.09,24
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your 5 A Day - 34790,Pixel-Firings,Engagers,Travel,,13.25,"3,148"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Demographics,Age,18 - 24,1.01,824
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Demographics,Age,25 - 34,1.47,"1,760"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Demographics,Age,35 - 44,1.53,"1,381"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Demographics,Age,45 - 54,2.42,"1,548"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Demographics,Age,55 - 64,2.04,"1,187"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Demographics,Age,65+,1.85,"1,570"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Demographics,Education,> Other,2.62,"2,240"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Demographics,Education,> Post Grad,1.29,"1,849"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Demographics,Education,> Secondary,1.01,851
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Demographics,Education,> University,1.61,"2,350"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Demographics,Education,> Vocational,1.33,768
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Demographics,Employment Status,Employed,1.84,"3,293"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Demographics,Employment Status,Student,1.07,"2,014"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Demographics,Employment Status,Unemployed,2.58,775
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Demographics,Gender,Female,1.46,"4,149"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Demographics,Gender,Male,0.87,"2,499"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Demographics,Relationship Status,Co-habiting,0.77,247
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Demographics,Relationship Status,Married,1.67,"3,707"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Demographics,Relationship Status,Single,0.89,"2,453"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Demographics,Social Class,AB,0.44,561
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Demographics,Social Class,C1,0.6,484
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Demographics,Social Class,C2,0.73,469
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Demographics,Social Class,D,1.64,694
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Site Visitors,Automotive,,0.31,308
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Site Visitors,Education,,0.76,"1,095"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Site Visitors,Family & Parenting,,2.42,"1,079"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Site Visitors,Food & Drink,,0.74,"1,695"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Site Visitors,Health & Fitness,,2.1,"3,748"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Site Visitors,Hobbies & Interests,,0.68,"1,226"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Site Visitors,Home & Garden,,3.76,"3,472"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Site Visitors,"Law, Gov't and Politics",,4.24,"8,451"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Site Visitors,News,,0.42,226
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Site Visitors,Personal Finance,,1.13,905
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Site Visitors,Pets,,0.64,347
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Site Visitors,Real Estate,,0.93,317
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Site Visitors,Religion & Spirituality,,0.43,244
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Site Visitors,Science,,0.66,187
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Site Visitors,Shopping,,0.85,"2,510"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Site Visitors,Society,,0.79,438
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Site Visitors,Sports,,0.96,"1,661"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Site Visitors,Style & Fashion,,1.52,667
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Site Visitors,Technology & Computing,,0.57,"1,339"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Site Visitors,Travel,,7.97,"12,925"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Content Sharers,Arts & Entertainment,,0.46,19
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Content Sharers,Business,,0.92,19
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Content Sharers,Education,,0.26,4
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Content Sharers,Food & Drink,,0.47,14
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Content Sharers,Health & Fitness,,2.41,40
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Content Sharers,Hobbies & Interests,,0.67,8
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Content Sharers,"Law, Gov't and Politics",,1.51,30
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Content Sharers,Religion & Spirituality,,0.23,2
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Content Sharers,Shopping,,0.28,8
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Content Sharers,Technology & Computing,,0.23,4
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Content Sharers,Travel,,4.77,66
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Engagers,Arts & Entertainment,,0.14,95
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Engagers,Automotive,,0.19,18
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Engagers,Business,,0.25,87
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Engagers,Education,,0.24,61
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Engagers,Family & Parenting,,0.3,92
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Engagers,Food & Drink,,0.27,160
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Engagers,Health & Fitness,,0.92,278
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Engagers,Hobbies & Interests,,0.16,34
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Engagers,Home & Garden,,1.25,310
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Engagers,"Law, Gov't and Politics",,2.83,862
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Engagers,News,,0.15,10
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Engagers,Personal Finance,,0.8,77
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Engagers,Pets,,0.12,13
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Engagers,Real Estate,,0.15,10
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Engagers,Religion & Spirituality,,0.16,15
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Engagers,Science,,0.13,8
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Engagers,Shopping,,0.3,133
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Engagers,Society,,0.05,4
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Engagers,Sports,,0.18,78
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Engagers,Style & Fashion,,0.13,5
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Engagers,Technology & Computing,,0.09,24
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Breakfast Preference - 34787,Pixel-Firings,Engagers,Travel,,13.27,"3,171"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Demographics,Age,18 - 24,1.01,825
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Demographics,Age,25 - 34,1.47,"1,766"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Demographics,Age,35 - 44,1.53,"1,386"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Demographics,Age,45 - 54,2.42,"1,553"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Demographics,Age,55 - 64,2.05,"1,192"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Demographics,Age,65+,1.85,"1,570"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Demographics,Education,> Other,2.62,"2,243"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Demographics,Education,> Post Grad,1.29,"1,852"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Demographics,Education,> Secondary,1.01,853
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Demographics,Education,> University,1.61,"2,355"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Demographics,Education,> Vocational,1.33,769
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Demographics,Employment Status,Employed,1.83,"3,299"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Demographics,Employment Status,Student,1.07,"2,020"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Demographics,Employment Status,Unemployed,2.57,776
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Demographics,Gender,Female,1.46,"4,158"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Demographics,Gender,Male,0.87,"2,505"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Demographics,Relationship Status,Co-habiting,0.77,248
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Demographics,Relationship Status,Married,1.67,"3,717"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Demographics,Relationship Status,Single,0.89,"2,460"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Demographics,Social Class,AB,0.44,562
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Demographics,Social Class,C1,0.6,484
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Demographics,Social Class,C2,0.73,468
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Demographics,Social Class,D,1.64,695
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Site Visitors,Automotive,,0.31,308
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Site Visitors,Education,,0.76,"1,097"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Site Visitors,Family & Parenting,,2.42,"1,080"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Site Visitors,Food & Drink,,0.74,"1,697"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Site Visitors,Health & Fitness,,2.09,"3,754"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Site Visitors,Hobbies & Interests,,0.68,"1,229"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Site Visitors,Home & Garden,,3.75,"3,475"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Site Visitors,"Law, Gov't and Politics",,4.24,"8,454"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Site Visitors,News,,0.42,225
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Site Visitors,Personal Finance,,1.13,909
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Site Visitors,Pets,,0.64,347
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Site Visitors,Real Estate,,0.93,317
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Site Visitors,Religion & Spirituality,,0.44,246
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Site Visitors,Science,,0.65,187
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Site Visitors,Shopping,,0.85,"2,516"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Site Visitors,Society,,0.79,438
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Site Visitors,Sports,,0.96,"1,665"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Site Visitors,Style & Fashion,,1.52,670
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Site Visitors,Technology & Computing,,0.57,"1,340"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Site Visitors,Travel,,7.97,"12,955"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Content Sharers,Arts & Entertainment,,0.46,19
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Content Sharers,Business,,0.92,19
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Content Sharers,Education,,0.26,4
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Content Sharers,Food & Drink,,0.47,14
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Content Sharers,Health & Fitness,,2.41,40
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Content Sharers,Hobbies & Interests,,0.67,8
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Content Sharers,"Law, Gov't and Politics",,1.51,30
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Content Sharers,Religion & Spirituality,,0.23,2
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Content Sharers,Shopping,,0.28,8
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Content Sharers,Technology & Computing,,0.23,4
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Content Sharers,Travel,,4.77,66
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Engagers,Arts & Entertainment,,0.14,95
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Engagers,Automotive,,0.19,18
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Engagers,Business,,0.25,87
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Engagers,Education,,0.24,61
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Engagers,Family & Parenting,,0.3,93
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Engagers,Food & Drink,,0.27,160
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Engagers,Health & Fitness,,0.92,279
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Engagers,Hobbies & Interests,,0.16,34
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Your Carb Preference - 34786,Pixel-Firings,Engagers,Home & Garden,,1.25,311
